# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  751       2.855977845193e-10       3.919558357121e-12      -1.818982798395e-11       0.000000000000e+00 
  752       2.867569312016e-10       3.883752174725e-12      -1.820888769498e-11       0.000000000000e+00 
  753       2.879157854969e-10       3.847678604645e-12      -1.822310806649e-11       0.000000000000e+00 
  754       2.890737499127e-10       3.811354511366e-12      -1.823246970433e-11       0.000000000000e+00 
  755       2.902302207896e-10       3.774796945744e-12      -1.823695331289e-11       0.000000000000e+00 
  756       2.913845882805e-10       3.738023145624e-12      -1.823653969575e-11       0.000000000000e+00 
  757       2.925362363311e-10       3.701050536461e-12      -1.823120975640e-11       0.000000000000e+00 
  758       2.936845426590e-10       3.663896731938e-12      -1.822094449882e-11       0.000000000000e+00 
  759       2.948288787344e-10       3.626579534586e-12      -1.820572502820e-11       0.000000000000e+00 
  760       2.959686097591e-10       3.589116936405e-12      -1.818553255156e-11       0.000000000000e+00 
  761       2.971030946468e-10       3.551527119482e-12      -1.816034837844e-11       0.000000000000e+00 
  762       2.982316860026e-10       3.513828456611e-12      -1.813015392152e-11       0.000000000000e+00 
  763       2.993537301033e-10       3.476039511912e-12      -1.809493069731e-11       0.000000000000e+00 
  764       3.004686112484e-10       3.438178289106e-12      -1.805466903393e-11       0.000000000000e+00 
  765       3.015758857845e-10       3.400259959336e-12      -1.800939437549e-11       0.000000000000e+00 
  766       3.026751506004e-10       3.362299091187e-12      -1.795914148125e-11       0.000000000000e+00 
  767       3.037659989761e-10       3.324310399562e-12      -1.790394576650e-11       0.000000000000e+00 
  768       3.048480205716e-10       3.286308746154e-12      -1.784384330498e-11       0.000000000000e+00 
  769       3.059208014160e-10       3.248309139903e-12      -1.777887083131e-11       0.000000000000e+00 
  770       3.069839238963e-10       3.210326737469e-12      -1.770906574345e-11       0.000000000000e+00 
  771       3.080369667465e-10       3.172376843692e-12      -1.763446610517e-11       0.000000000000e+00 
  772       3.090795050364e-10       3.134474912056e-12      -1.755511064845e-11       0.000000000000e+00 
  773       3.101111101603e-10       3.096636545161e-12      -1.747103877595e-11       0.000000000000e+00 
  774       3.111313498265e-10       3.058877495181e-12      -1.738229056347e-11       0.000000000000e+00 
  775       3.121397880458e-10       3.021213664331e-12      -1.728890676237e-11       0.000000000000e+00 
  776       3.131359851204e-10       2.983661105336e-12      -1.719092880205e-11       0.000000000000e+00 
  777       3.141194976331e-10       2.946236021892e-12      -1.708839879235e-11       0.000000000000e+00 
  778       3.150898784360e-10       2.908954769130e-12      -1.698135952604e-11       0.000000000000e+00 
  779       3.160466766397e-10       2.871833854086e-12      -1.686985448122e-11       0.000000000000e+00 
  780       3.169894376019e-10       2.834889936163e-12      -1.675392782383e-11       0.000000000000e+00 
  781       3.179177029164e-10       2.798139827595e-12      -1.663362441004e-11       0.000000000000e+00 
  782       3.188310104022e-10       2.761600493915e-12      -1.650898978873e-11       0.000000000000e+00 
  783       3.197288940925e-10       2.725289054419e-12      -1.638007020389e-11       0.000000000000e+00 
  784       3.206108842232e-10       2.689222782630e-12      -1.624691259714e-11       0.000000000000e+00 
  785       3.214765072221e-10       2.653419106765e-12      -1.610956461012e-11       0.000000000000e+00 
  786       3.223252856980e-10       2.617895610199e-12      -1.596807458694e-11       0.000000000000e+00 
  787       3.231567384295e-10       2.582670031929e-12      -1.582249157665e-11       0.000000000000e+00 
  788       3.239703803535e-10       2.547760267042e-12      -1.567286533568e-11       0.000000000000e+00 
  789       3.247657225549e-10       2.513184367178e-12      -1.551924633027e-11       0.000000000000e+00 
  790       3.255422722550e-10       2.478960540995e-12      -1.536168573893e-11       0.000000000000e+00 
  791       3.262995328004e-10       2.445107154636e-12      -1.520023545489e-11       0.000000000000e+00 
  792       3.270370036525e-10       2.411642732192e-12      -1.503494808853e-11       0.000000000000e+00 
  793       3.277541803755e-10       2.378585956168e-12      -1.486587696984e-11       0.000000000000e+00 
  794       3.284505546263e-10       2.345955667948e-12      -1.469307615086e-11       0.000000000000e+00 
  795       3.291256141428e-10       2.313770868261e-12      -1.451660040814e-11       0.000000000000e+00 
  796       3.297788427329e-10       2.282050717644e-12      -1.433650524516e-11       0.000000000000e+00 
  797       3.304097202638e-10       2.250814536910e-12      -1.415284689480e-11       0.000000000000e+00 
  798       3.310177853456e-10       2.220080018954e-12      -1.396568510565e-11       0.000000000000e+00 
  799       3.316028246632e-10       2.189857827380e-12      -1.377509155194e-11       0.000000000000e+00 
  800       3.321646870846e-10       2.160156900033e-12      -1.358114158222e-11       0.000000000000e+00 
  801       3.327032212802e-10       2.130986228831e-12      -1.338391145242e-11       0.000000000000e+00 
  802       3.332182757236e-10       2.102354859896e-12      -1.318347832879e-11       0.000000000000e+00 
  803       3.337096986922e-10       2.074271893683e-12      -1.297992029089e-11       0.000000000000e+00 
  804       3.341773382682e-10       2.046746485108e-12      -1.277331633455e-11       0.000000000000e+00 
  805       3.346210423388e-10       2.019787843674e-12      -1.256374637484e-11       0.000000000000e+00 
  806       3.350406585975e-10       1.993405233605e-12      -1.235129124905e-11       0.000000000000e+00 
  807       3.354360345445e-10       1.967607973968e-12      -1.213603271963e-11       0.000000000000e+00 
  808       3.358070174875e-10       1.942405438806e-12      -1.191805347722e-11       0.000000000000e+00 
  809       3.361534545425e-10       1.917807057265e-12      -1.169743714355e-11       0.000000000000e+00 
  810       3.364751926344e-10       1.893822313722e-12      -1.147426827447e-11       0.000000000000e+00 
  811       3.367720784978e-10       1.870460747916e-12      -1.124863236288e-11       0.000000000000e+00 
  812       3.370439586777e-10       1.847731955072e-12      -1.102061584171e-11       0.000000000000e+00 
  813       3.372906795304e-10       1.825645586034e-12      -1.079030608690e-11       0.000000000000e+00 
  814       3.375120872240e-10       1.804211347389e-12      -1.055779142038e-11       0.000000000000e+00 
  815       3.377080277391e-10       1.783439001602e-12      -1.032316111300e-11       0.000000000000e+00 
  816       3.378783468698e-10       1.763338367136e-12      -1.008650538754e-11       0.000000000000e+00 
  817       3.380228902241e-10       1.743919318589e-12      -9.847915421653e-12       0.000000000000e+00 
  818       3.381415032249e-10       1.725191786815e-12      -9.607483350869e-12       0.000000000000e+00 
  819       3.382340311107e-10       1.707165759058e-12      -9.365302271526e-12       0.000000000000e+00 
  820       3.383003189362e-10       1.689851279079e-12      -9.121466243765e-12       0.000000000000e+00 
  821       3.383402115729e-10       1.673258447281e-12      -8.876070294493e-12       0.000000000000e+00 
  822       3.383535537103e-10       1.657397420844e-12      -8.629210420353e-12       0.000000000000e+00 
  823       3.383401898561e-10       1.642278413846e-12      -8.380983590697e-12       0.000000000000e+00 
  824       3.382999643372e-10       1.627911697399e-12      -8.131487750552e-12       0.000000000000e+00 
  825       3.382327213006e-10       1.614307599773e-12      -7.880821823594e-12       0.000000000000e+00 
  826       3.381383047137e-10       1.601476506522e-12      -7.629085715115e-12       0.000000000000e+00 
  827       3.380165583654e-10       1.589428860621e-12      -7.376380314999e-12       0.000000000000e+00 
  828       3.378673258665e-10       1.578175162584e-12      -7.122807500685e-12       0.000000000000e+00 
  829       3.376904506508e-10       1.567725970603e-12      -6.868470140141e-12       0.000000000000e+00 
  830       3.374857759755e-10       1.558091900668e-12      -6.613472094834e-12       0.000000000000e+00 
  831       3.372531449221e-10       1.549283626699e-12      -6.357918222702e-12       0.000000000000e+00 
  832       3.369924003971e-10       1.541311880675e-12      -6.101914381119e-12       0.000000000000e+00 
  833       3.367034381694e-10       1.534185392003e-12      -5.845562369599e-12       0.000000000000e+00 
  834       3.363863669991e-10       1.527904665795e-12      -5.588944654745e-12       0.000000000000e+00 
  835       3.360413513156e-10       1.522468095838e-12      -5.332139383554e-12       0.000000000000e+00 
  836       3.356685584453e-10       1.517874015243e-12      -5.075225421533e-12       0.000000000000e+00 
  837       3.352681586212e-10       1.514120696222e-12      -4.818282354794e-12       0.000000000000e+00 
  838       3.348403249931e-10       1.511206349859e-12      -4.561390492146e-12       0.000000000000e+00 
  839       3.343852336372e-10       1.509129125881e-12      -4.304630867199e-12       0.000000000000e+00 
  840       3.339030635662e-10       1.507887112433e-12      -4.048085240453e-12       0.000000000000e+00 
  841       3.333939967390e-10       1.507478335850e-12      -3.791836101400e-12       0.000000000000e+00 
  842       3.328582180708e-10       1.507900760426e-12      -3.535966670615e-12       0.000000000000e+00 
  843       3.322959154429e-10       1.509152288192e-12      -3.280560901856e-12       0.000000000000e+00 
  844       3.317072797125e-10       1.511230758685e-12      -3.025703484158e-12       0.000000000000e+00 
  845       3.310925047226e-10       1.514133948722e-12      -2.771479843931e-12       0.000000000000e+00 
  846       3.304517873122e-10       1.517859572171e-12      -2.517976147054e-12       0.000000000000e+00 
  847       3.297853273257e-10       1.522405279725e-12      -2.265279300973e-12       0.000000000000e+00 
  848       3.290933276231e-10       1.527768658674e-12      -2.013476956796e-12       0.000000000000e+00 
  849       3.283759940899e-10       1.533947232678e-12      -1.762657511390e-12       0.000000000000e+00 
  850       3.276335356470e-10       1.540938461538e-12      -1.512910109478e-12       0.000000000000e+00 
  851       3.268661642601e-10       1.548739740970e-12      -1.264324645732e-12       0.000000000000e+00 
  852       3.260740949505e-10       1.557348402379e-12      -1.016991766874e-12       0.000000000000e+00 
  853       3.252575458041e-10       1.566761712627e-12      -7.710028737660e-13       0.000000000000e+00 
  854       3.244167379819e-10       1.576976873808e-12      -5.264501235126e-13       0.000000000000e+00 
  855       3.235518957295e-10       1.587991023025e-12      -2.834264315530e-13       0.000000000000e+00 
  856       3.226632463872e-10       1.599801232152e-12      -4.202547375849e-14       0.000000000000e+00 
  857       3.217510204000e-10       1.612404507618e-12       1.976583114713e-13       0.000000000000e+00 
  858       3.208154513271e-10       1.625797790172e-12       4.355297211125e-13       0.000000000000e+00 
  859       3.198567758521e-10       1.639977954657e-12       6.714927854203e-13       0.000000000000e+00 
  860       3.188752337928e-10       1.654941809785e-12       9.054507658336e-13       0.000000000000e+00 
  861       3.178710681112e-10       1.670686097908e-12       1.137306152878e-12       0.000000000000e+00 
  862       3.168445249232e-10       1.687207494790e-12       1.366960664070e-12       0.000000000000e+00 
